first_name,last_name,age,gender,color,item_name,favorite_color,location,ispurchased,time_spent_looking,price
Silvie,Deare,47,Female,Goldenrod,converse_chuck_taylor_all_star_madison_white,Crimson,Czech Republic,true,10,$450.18
Caryl,Bance,28,Male,Mauv,crocs_classic_clogs_white,Indigo,Mali,false,1,$962.35
Karole,Birth,32,Female,Pink,crocs_classic_clogs_white,Purple,Nigeria,false,1,$393.92
Bryanty,Sissens,55,Agender,Yellow,solanz_riddle_sandals_brown,Green,China,true,3,$872.53
Alanna,O'dell,50,Female,Goldenrod,makalu_mock_out_moccasins_black,Violet,Sweden,true,4,$955.08
Abbe,Duplan,36,Male,Yellow,soda_bells_pumps_black,Indigo,Libya,false,10,$856.29
Alissa,Mapstone,47,Female,Blue,Makalu_kinsley_boots_chestnut,Indigo,France,true,8,$620.43
Araldo,Daily,41,Polygender,Violet,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Blue,Czech Republic,false,6,$330.57
Ileane,Scarce,51,Female,Red,ugg_classic_ultra_mini_booties_black,Teal,Norway,false,8,$555.98
Tomi,Lidgard,48,Female,Goldenrod,cliffs_by_white_mountain_hearten_lace_up_boots_white,Teal,China,true,9,$215.98
Florida,Semrad,50,Female,Crimson,nike_air_max_plus_g_white,Red,Brazil,true,5,$177.41
Tybalt,Huikerby,50,Male,Blue,Makalu_kinsley_boots_chestnut,Indigo,Russia,true,4,$153.50
Annalee,Houldcroft,36,Female,Turquoise,nike_air_max_plus_g_white,Goldenrod,China,false,1,$714.12
Read,Glanz,54,Male,Fuscia,soda_bells_pumps_black,Aquamarine,Iran,true,3,$617.70
Darice,Ivers,55,Female,Fuscia,solanz_riddle_sandals_brown,Aquamarine,Portugal,false,8,$93.63
Dael,Smythe,47,Male,Maroon,converse_chuck_taylor_all_star_madison_white,Violet,China,false,9,$485.05
Tom,Abercromby,52,Male,Pink,makalu_mock_out_moccasins_black,Pink,Canada,true,10,$594.03
Chaim,Sibray,34,Male,Mauv,soda_bells_pumps_black,Yellow,United States,false,4,$816.00
Carlee,Bathow,50,Female,Indigo,solanz_riddle_sandals_brown,Maroon,Mexico,false,7,$96.24
Bellanca,Jedrychowski,55,Female,Red,crocs_classic_clogs_white,Aquamarine,China,false,6,$245.12
Murdock,Krzysztof,26,Male,Purple,nike_air_force_1_07_se_lny_white,Green,China,true,1,$752.03
Electra,Musslewhite,52,Genderfluid,Turquoise,makalu_mock_out_moccasins_black,Blue,China,false,5,$428.20
Stepha,Begin,40,Female,Orange,cliffs_by_white_mountain_hearten_lace_up_boots_white,Purple,China,false,5,$434.53
Anson,Whitton,31,Bigender,Purple,solanz_riddle_sandals_brown,Aquamarine,Nigeria,true,5,$434.04
Brittan,Nezey,53,Female,Indigo,inc_internalion_concepts_odelya_dress_booties_black,Aquamarine,China,false,10,$800.80
Guillema,Loch,46,Female,Blue,makalu_mock_out_moccasins_black,Puce,Greece,false,7,$130.51
Elisabeth,Linzee,45,Female,Crimson,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Mauv,Indonesia,true,2,$173.32
Birk,Hebbard,33,Male,Blue,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Pink,Belgium,true,9,$863.84
Georgianna,Quaife,38,Female,Puce,inc_internalion_concepts_odelya_dress_booties_black,Goldenrod,Philippines,true,6,$634.08
Hilliard,Vesque,40,Male,Puce,cliffs_by_white_mountain_hearten_lace_up_boots_white,Mauv,Indonesia,false,7,$814.97
Balduin,Tipler,43,Male,Goldenrod,soda_bells_pumps_black,Puce,Brazil,true,6,$285.46
Charlot,Whorf,46,Female,Yellow,Makalu_kinsley_boots_chestnut,Turquoise,Indonesia,true,9,$815.21
Zeke,McOrkil,28,Genderqueer,Khaki,soda_bells_pumps_black,Green,Indonesia,true,8,$489.51
Nariko,Boddice,38,Female,Mauv,crocs_classic_clogs_white,Orange,France,true,9,$648.13
Noel,Heiner,51,Male,Teal,cliffs_by_white_mountain_hearten_lace_up_boots_white,Pink,Russia,false,7,$832.49
Elianore,Ebbs,31,Female,Khaki,converse_chuck_taylor_all_star_madison_white,Turquoise,Jamaica,true,6,$820.50
Cherilyn,Rolfo,40,Female,Red,soda_bells_pumps_black,Green,Russia,true,7,$492.17
Lynea,Ridding,42,Female,Red,Makalu_kinsley_boots_chestnut,Crimson,Iran,false,10,$160.09
Terri,Battman,53,Female,Orange,cliffs_by_white_mountain_hearten_lace_up_boots_white,Crimson,France,false,5,$909.20
Falito,Romera,51,Male,Violet,solanz_riddle_sandals_brown,Blue,Serbia,false,3,$366.31
Debora,Johnsson,35,Female,Indigo,solanz_riddle_sandals_brown,Turquoise,Kosovo,true,5,$442.75
Lazar,Stenning,48,Bigender,Puce,soda_bells_pumps_black,Teal,Indonesia,false,9,$461.42
Shalom,Peverell,29,Male,Aquamarine,solanz_riddle_sandals_brown,Mauv,China,false,4,$239.82
Anselm,Binch,32,Male,Violet,cliffs_by_white_mountain_hearten_lace_up_boots_white,Indigo,China,false,7,$343.99
Daune,Boeck,36,Female,Indigo,crocs_classic_clogs_white,Maroon,Vietnam,true,4,$558.32
Hal,Dripp,45,Male,Indigo,crocs_classic_clogs_white,Purple,China,true,8,$559.60
Ursuline,Coppeard,48,Female,Orange,nike_air_force_1_07_se_lny_white,Crimson,Sweden,false,3,$356.91
Lombard,Hucke,45,Male,Violet,Makalu_kinsley_boots_chestnut,Maroon,Czech Republic,false,7,$252.46
Nataniel,Atherton,25,Male,Turquoise,solanz_riddle_sandals_brown,Crimson,Russia,true,10,$476.48
Garreth,Vaisey,52,Male,Maroon,ugg_classic_ultra_mini_booties_black,Violet,Poland,false,3,$130.95
Johnath,Izkovitz,44,Female,Teal,nike_air_max_plus_g_white,Purple,Russia,false,4,$833.85
Merry,Hurd,37,Male,Mauv,ugg_classic_ultra_mini_booties_black,Orange,Indonesia,false,5,$899.77
Chiquita,Meininger,49,Bigender,Violet,nike_air_max_plus_g_white,Mauv,China,false,4,$775.30
Olag,Pidwell,55,Bigender,Red,nike_air_force_1_07_se_lny_white,Red,Indonesia,true,6,$495.11
Roderic,Prewett,52,Male,Indigo,nike_air_max_plus_g_white,Violet,Peru,true,6,$879.73
Akim,Howe,49,Male,Pink,solanz_riddle_sandals_brown,Red,Sweden,false,6,$381.43
Cathrin,Poltone,36,Female,Green,nike_air_max_plus_g_white,Khaki,Guam,false,9,$787.63
Renaldo,Kinner,34,Male,Goldenrod,cliffs_by_white_mountain_hearten_lace_up_boots_white,Pink,Russia,true,9,$211.08
Karia,Bagshaw,29,Female,Red,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Orange,Guatemala,true,3,$533.96
Tommy,O'Dennehy,27,Male,Crimson,inc_internalion_concepts_odelya_dress_booties_black,Pink,Russia,true,9,$212.50
Lemmy,Tomanek,43,Male,Goldenrod,makalu_mock_out_moccasins_black,Pink,Philippines,true,5,$246.08
Hillel,Punton,53,Male,Aquamarine,nike_air_max_plus_g_white,Aquamarine,Russia,false,9,$970.71
Desirae,Leftly,26,Female,Pink,converse_chuck_taylor_all_star_madison_white,Turquoise,Indonesia,false,6,$140.02
Korey,Windus,53,Male,Puce,Makalu_kinsley_boots_chestnut,Purple,Indonesia,true,2,$878.62
Charyl,Scrymgeour,50,Female,Mauv,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Fuscia,Philippines,true,6,$26.83
Judie,Pennock,27,Female,Green,crocs_classic_clogs_white,Pink,Poland,true,9,$610.19
Benita,Guthrie,45,Female,Blue,solanz_riddle_sandals_brown,Turquoise,Armenia,true,5,$250.39
Berty,Rolles,54,Male,Puce,crocs_classic_clogs_white,Pink,Indonesia,true,8,$557.37
Belva,Thacker,44,Female,Fuscia,inc_internalion_concepts_odelya_dress_booties_black,Teal,Luxembourg,true,1,$908.93
Inger,Duley,34,Male,Purple,Makalu_kinsley_boots_chestnut,Green,Russia,true,4,$451.76
Gwenny,Erington,38,Female,Khaki,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Maroon,Sweden,true,8,$865.58
Maryjo,Seamons,45,Female,Turquoise,inc_internalion_concepts_odelya_dress_booties_black,Aquamarine,Somalia,true,3,$35.12
Noellyn,Du Barry,47,Female,Purple,makalu_mock_out_moccasins_black,Pink,Greece,true,4,$475.34
Leone,Izhaky,44,Female,Puce,nike_air_max_plus_g_white,Purple,Ecuador,true,3,$166.06
Tibold,McCloughlin,52,Male,Indigo,crocs_classic_clogs_white,Green,Ukraine,false,3,$795.51
Weidar,MacNaughton,25,Male,Blue,solanz_riddle_sandals_brown,Teal,Colombia,true,8,$164.15
Lincoln,Siseland,28,Agender,Yellow,solanz_riddle_sandals_brown,Fuscia,Croatia,true,5,$959.08
Ave,Dowrey,42,Male,Goldenrod,ugg_classic_ultra_mini_booties_black,Red,Iceland,true,6,$188.28
Simona,Pagan,52,Female,Puce,cliffs_by_white_mountain_hearten_lace_up_boots_white,Maroon,Serbia,true,5,$371.30
Valaria,Melmoth,39,Female,Blue,solanz_riddle_sandals_brown,Purple,China,true,7,$569.33
Bobbi,Klein,38,Female,Pink,converse_chuck_taylor_all_star_madison_white,Puce,Brazil,true,3,$19.07
Clarabelle,Parminter,53,Female,Mauv,nike_air_max_plus_g_white,Mauv,France,false,6,$340.14
Natka,Stave,49,Female,Purple,cliffs_by_white_mountain_hearten_lace_up_boots_white,Green,France,false,6,$533.79
Georgianne,Killiam,27,Female,Turquoise,cliffs_by_white_mountain_hearten_lace_up_boots_white,Yellow,Brazil,false,2,$586.20
Carrissa,Stotherfield,35,Female,Crimson,crocs_classic_clogs_white,Pink,France,true,8,$907.37
Vinnie,Coyish,38,Female,Turquoise,soda_bells_pumps_black,Violet,China,true,9,$89.43
Jaclin,Foort,40,Female,Khaki,soda_bells_pumps_black,Purple,Philippines,true,10,$466.56
Reube,Gaucher,30,Male,Red,makalu_mock_out_moccasins_black,Violet,Mexico,true,7,$580.01
Fanchon,Forty,26,Genderqueer,Violet,makalu_mock_out_moccasins_black,Blue,Indonesia,false,1,$881.62
Jennie,Bestiman,35,Female,Green,crocs_classic_clogs_white,Red,Nigeria,true,6,$322.27
Vitia,Beekman,48,Female,Aquamarine,nike_air_force_1_07_se_lny_white,Aquamarine,Honduras,true,1,$758.98
Jackelyn,Grzegorecki,39,Female,Violet,converse_chuck_taylor_all_star_madison_white,Aquamarine,Serbia,false,9,$999.57
Nancey,Tothacot,33,Female,Maroon,inc_internalion_concepts_odelya_dress_booties_black,Khaki,China,true,7,$132.25
Joby,Beckham,54,Genderqueer,Mauv,soda_bells_pumps_black,Turquoise,Iran,true,9,$567.26
Allyn,Ottey,49,Male,Pink,ugg_classic_ultra_mini_booties_black,Aquamarine,Poland,true,4,$676.86
Claudell,Wenzel,26,Male,Crimson,ugg_classic_ultra_mini_booties_black,Crimson,Indonesia,false,7,$337.61
Maryanne,Barlthrop,35,Female,Khaki,converse_chuck_taylor_all_star_madison_white,Aquamarine,Venezuela,false,3,$192.57
Corry,Bustin,32,Bigender,Puce,solanz_riddle_sandals_brown,Khaki,Thailand,true,5,$960.53
Bearnard,Obee,41,Bigender,Mauv,nike_air_force_1_07_se_lny_white,Green,United States,true,6,$404.08
Durward,Daventry,31,Male,Purple,crocs_classic_clogs_white,Maroon,Thailand,true,4,$861.87
Denna,Cruz,38,Female,Indigo,nike_air_max_plus_g_white,Mauv,Portugal,false,8,$624.19
Tressa,Rizziello,52,Female,Green,nike_air_force_1_07_se_lny_white,Puce,Russia,false,5,$744.23
Waldemar,Lockhart,29,Male,Violet,nike_air_force_1_07_se_lny_white,Goldenrod,Cyprus,false,10,$147.37
Sherilyn,Haster,25,Female,Red,ugg_classic_ultra_mini_booties_black,Teal,China,false,9,$510.30
Blanca,Bratton,31,Female,Green,crocs_classic_clogs_white,Orange,Peru,true,8,$640.24
Torre,Toms,48,Male,Khaki,nike_air_max_plus_g_white,Crimson,Peru,true,2,$81.12
Anabelle,Heartfield,32,Female,Yellow,converse_chuck_taylor_all_star_madison_white,Fuscia,China,false,1,$405.55
Hubey,Adie,44,Male,Turquoise,cliffs_by_white_mountain_hearten_lace_up_boots_white,Yellow,China,true,9,$698.32
Nani,Darragh,48,Female,Pink,converse_chuck_taylor_all_star_madison_white,Teal,Iceland,false,4,$378.54
Richmond,Standering,37,Male,Violet,converse_chuck_taylor_all_star_madison_white,Green,Dominican Republic,true,6,$513.46
Raimund,Gabotti,35,Male,Violet,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Pink,China,false,4,$791.47
Almire,Lantiff,36,Female,Goldenrod,cliffs_by_white_mountain_hearten_lace_up_boots_white,Maroon,China,true,7,$884.46
Matilda,Stones,33,Female,Blue,solanz_riddle_sandals_brown,Turquoise,Madagascar,false,9,$908.74
Melvin,Grigolli,35,Male,Blue,makalu_mock_out_moccasins_black,Red,France,false,9,$552.23
Ringo,Tallquist,53,Polygender,Fuscia,ugg_classic_ultra_mini_booties_black,Goldenrod,Netherlands,true,10,$949.44
Maryl,Tann,49,Female,Khaki,crocs_classic_clogs_white,Teal,Indonesia,false,6,$591.44
Dukie,Djurdjevic,35,Agender,Purple,cliffs_by_white_mountain_hearten_lace_up_boots_white,Violet,China,false,3,$61.63
Michael,Jerrolt,54,Male,Goldenrod,soda_bells_pumps_black,Red,China,false,1,$788.01
Alanson,Mahon,25,Male,Indigo,converse_chuck_taylor_all_star_madison_white,Khaki,Ukraine,false,6,$574.40
Minette,Powys,55,Bigender,Crimson,Makalu_kinsley_boots_chestnut,Yellow,China,false,2,$139.74
Em,Manilo,48,Female,Green,crocs_classic_clogs_white,Turquoise,China,true,9,$517.04
Orazio,Sidebotham,48,Male,Teal,nike_air_force_1_07_se_lny_white,Turquoise,France,false,1,$413.63
Ashby,Rupert,49,Male,Turquoise,makalu_mock_out_moccasins_black,Crimson,Indonesia,true,8,$437.74
Maddy,Jiri,32,Male,Turquoise,soda_bells_pumps_black,Turquoise,Syria,true,10,$8.43
Danit,Baskeyfield,32,Female,Indigo,nike_air_force_1_07_se_lny_white,Indigo,Brazil,true,8,$448.57
Paige,Attiwill,35,Male,Goldenrod,cliffs_by_white_mountain_hearten_lace_up_boots_white,Puce,China,true,2,$526.31
Hermia,Scotchmore,51,Bigender,Khaki,converse_chuck_taylor_all_star_madison_white,Fuscia,Uganda,true,2,$796.69
Webb,Teers,52,Male,Purple,cliffs_by_white_mountain_hearten_lace_up_boots_white,Purple,Russia,false,6,$416.75
Tootsie,Tenwick,34,Agender,Mauv,cliffs_by_white_mountain_hearten_lace_up_boots_white,Yellow,China,true,7,$160.24
Gerladina,Fairbard,32,Female,Red,makalu_mock_out_moccasins_black,Pink,Portugal,false,6,$152.36
Marshal,Ethridge,40,Male,Yellow,soda_bells_pumps_black,Puce,Mexico,false,5,$486.91
Konrad,Fretson,46,Male,Blue,nike_air_max_plus_g_white,Red,Poland,true,6,$907.87
Shirline,Darko,49,Female,Indigo,soda_bells_pumps_black,Mauv,Finland,false,1,$994.36
Jard,Colvill,38,Male,Orange,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Indigo,China,false,6,$824.14
Norri,Cruddas,33,Female,Orange,cliffs_by_white_mountain_hearten_lace_up_boots_white,Crimson,Colombia,true,4,$109.70
Waylin,Hemerijk,28,Male,Fuscia,makalu_mock_out_moccasins_black,Violet,South Africa,false,1,$787.82
Baldwin,Batha,27,Male,Turquoise,nike_air_force_1_07_se_lny_white,Blue,Belarus,true,1,$171.16
Lelia,Bodle,47,Female,Maroon,converse_chuck_taylor_all_star_madison_white,Pink,Brazil,false,9,$205.94
Muriel,Curme,50,Female,Mauv,makalu_mock_out_moccasins_black,Pink,Costa Rica,true,9,$96.33
Batsheva,Jemmison,38,Female,Indigo,solanz_riddle_sandals_brown,Red,Brazil,true,10,$480.03
Pablo,Phinn,54,Male,Violet,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Aquamarine,France,false,7,$791.40
Lon,Merrall,44,Male,Green,crocs_classic_clogs_white,Purple,Ukraine,true,5,$747.95
Karney,O'Ruane,50,Male,Indigo,nike_air_max_plus_g_white,Aquamarine,United States,false,10,$488.90
Malissia,Scandrick,34,Female,Green,Makalu_kinsley_boots_chestnut,Violet,Cocos Islands,false,7,$679.81
Thain,Senter,31,Non-binary,Turquoise,soda_bells_pumps_black,Puce,Poland,false,5,$646.77
Cchaddie,McCoish,30,Bigender,Fuscia,crocs_classic_clogs_white,Orange,China,false,8,$894.55
Kitty,Vicary,27,Female,Indigo,makalu_mock_out_moccasins_black,Fuscia,China,false,10,$715.81
Madge,Twigg,32,Female,Yellow,ugg_classic_ultra_mini_booties_black,Puce,Israel,false,7,$927.24
Sutton,Ivett,41,Male,Goldenrod,Makalu_kinsley_boots_chestnut,Pink,Nigeria,true,7,$977.08
Sebastian,Rey,27,Male,Yellow,makalu_mock_out_moccasins_black,Turquoise,Russia,false,9,$704.63
Krissy,Roubert,32,Female,Blue,Makalu_kinsley_boots_chestnut,Orange,China,true,8,$320.77
Ellery,Smitham,33,Male,Green,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Yellow,Maldives,false,9,$398.69
Lanita,Sains,55,Female,Turquoise,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Violet,Greece,false,4,$862.61
Daisie,Bohills,48,Female,Aquamarine,ugg_classic_ultra_mini_booties_black,Khaki,Indonesia,true,10,$83.38
Sayer,Gyves,38,Male,Aquamarine,Makalu_kinsley_boots_chestnut,Orange,Costa Rica,false,7,$707.36
Nicko,Dradey,32,Male,Blue,Makalu_kinsley_boots_chestnut,Indigo,Nicaragua,false,1,$948.47
Herschel,Phythean,45,Male,Blue,inc_internalion_concepts_odelya_dress_booties_black,Puce,South Africa,false,6,$833.17
Terrill,Banaszczyk,51,Male,Aquamarine,inc_internalion_concepts_odelya_dress_booties_black,Yellow,Poland,true,2,$668.51
Almira,Wadwell,42,Female,Yellow,ugg_classic_ultra_mini_booties_black,Pink,Canada,true,3,$636.54
Lorenzo,Kinnett,43,Male,Goldenrod,makalu_mock_out_moccasins_black,Green,China,true,8,$276.42
Angeline,Hindenburg,30,Female,Teal,inc_internalion_concepts_odelya_dress_booties_black,Fuscia,Philippines,false,3,$34.16
Taffy,Veldens,41,Non-binary,Orange,nike_air_force_1_07_se_lny_white,Green,Greece,true,1,$140.41
Zollie,Hark,38,Male,Red,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Teal,Indonesia,true,10,$627.28
Berkly,Ripper,50,Male,Violet,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Maroon,Indonesia,true,5,$126.77
Jewel,Kernocke,41,Female,Yellow,solanz_riddle_sandals_brown,Green,China,false,7,$177.83
Jules,Seaborn,49,Male,Pink,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Mauv,Sweden,true,5,$976.67
Sloan,Mularkey,34,Male,Teal,Makalu_kinsley_boots_chestnut,Purple,China,false,5,$558.96
Arman,Mifflin,51,Bigender,Red,nike_air_max_plus_g_white,Teal,Peru,false,7,$359.50
Cate,O'Neal,40,Female,Green,solanz_riddle_sandals_brown,Pink,Poland,false,5,$24.33
Aeriela,Issatt,49,Female,Green,converse_chuck_taylor_all_star_madison_white,Fuscia,Philippines,true,9,$661.40
Tommi,Evelyn,43,Female,Goldenrod,soda_bells_pumps_black,Goldenrod,China,false,6,$144.89
Claire,Breffitt,39,Genderqueer,Yellow,cliffs_by_white_mountain_hearten_lace_up_boots_white,Purple,Philippines,false,2,$518.34
Avril,Leith-Harvey,35,Female,Turquoise,nike_air_force_1_07_se_lny_white,Purple,Philippines,false,2,$560.24
Lindsay,Flade,30,Genderqueer,Puce,Makalu_kinsley_boots_chestnut,Fuscia,Indonesia,true,7,$183.15
Dwayne,Ratcliff,48,Male,Fuscia,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Mauv,Brazil,true,9,$641.10
Bobine,Robb,43,Female,Aquamarine,solanz_riddle_sandals_brown,Turquoise,Macedonia,false,2,$753.24
Saunderson,Idell,40,Male,Fuscia,solanz_riddle_sandals_brown,Red,Sweden,false,6,$826.24
Sanders,Hissie,31,Male,Yellow,nike_air_max_plus_g_white,Teal,China,true,7,$77.35
Cristy,Blewis,37,Female,Pink,cliffs_by_white_mountain_hearten_lace_up_boots_white,Green,Philippines,true,5,$397.63
Eydie,Pund,53,Female,Fuscia,nike_air_force_1_07_se_lny_white,Crimson,Afghanistan,true,10,$79.44
Abra,Wickerson,29,Female,Violet,makalu_mock_out_moccasins_black,Crimson,Ethiopia,false,7,$851.22
Tommie,Huddles,42,Male,Puce,makalu_mock_out_moccasins_black,Fuscia,Indonesia,false,8,$293.53
Matthaeus,Sesons,38,Male,Mauv,ugg_classic_ultra_mini_booties_black,Purple,Czech Republic,true,5,$650.65
Reginauld,Blackmuir,29,Male,Goldenrod,converse_chuck_taylor_all_star_madison_white,Puce,Czech Republic,true,3,$563.41
Tabbatha,Swiffen,39,Female,Pink,inc_internalion_concepts_odelya_dress_booties_black,Indigo,Qatar,false,1,$888.55
Bruce,Allington,52,Male,Maroon,solanz_riddle_sandals_brown,Indigo,United States,false,9,$288.09
Loella,Kaesmans,38,Female,Crimson,makalu_mock_out_moccasins_black,Goldenrod,Russia,true,4,$383.82
Miguel,Rosberg,30,Male,Puce,crocs_classic_clogs_white,Orange,French Polynesia,true,1,$549.53
Jammal,Dunsmore,29,Male,Blue,cliffs_by_white_mountain_hearten_lace_up_boots_white,Fuscia,Costa Rica,true,8,$107.11
Jose,Standring,48,Male,Orange,crocs_classic_clogs_white,Green,Philippines,false,2,$25.04
Ainsley,Danet,25,Female,Yellow,solanz_riddle_sandals_brown,Yellow,Russia,false,4,$144.62
Orella,Sword,30,Female,Mauv,ugg_classic_ultra_mini_booties_black,Fuscia,Costa Rica,false,7,$35.26
Skipton,Donavan,37,Male,Red,cliffs_by_white_mountain_hearten_lace_up_boots_white,Goldenrod,China,true,7,$302.66
Rikki,Pinare,49,Male,Goldenrod,nike_air_force_1_07_se_lny_white,Pink,Indonesia,false,10,$951.74
Sumner,Eskriet,40,Male,Purple,crocs_classic_clogs_white,Indigo,Thailand,true,7,$911.84
Cal,Learmont,25,Male,Goldenrod,cliffs_by_white_mountain_hearten_lace_up_boots_white,Crimson,Slovenia,false,7,$193.35
Deva,Lawles,28,Bigender,Orange,crocs_classic_clogs_white,Puce,Brazil,true,4,$285.18
Patti,Maulkin,27,Female,Goldenrod,makalu_mock_out_moccasins_black,Puce,China,true,8,$238.72
Joannes,Casterot,32,Female,Turquoise,ugg_classic_ultra_mini_booties_black,Indigo,Burundi,true,10,$576.39
Chaunce,Alabastar,54,Male,Green,inc_internalion_concepts_odelya_dress_booties_black,Fuscia,China,false,10,$148.73
Eleonore,Cowtherd,54,Female,Crimson,makalu_mock_out_moccasins_black,Puce,Argentina,true,1,$139.12
Joletta,MacFadin,40,Female,Purple,soda_bells_pumps_black,Aquamarine,China,true,9,$193.79
Olivier,Trowbridge,36,Male,Green,converse_chuck_taylor_all_star_madison_white,Teal,Japan,true,6,$822.83
Neille,Basnett,44,Female,Green,nike_air_max_plus_g_white,Violet,Philippines,true,1,$476.59
Chandra,Stewartson,55,Female,Violet,nike_air_max_plus_g_white,Fuscia,Canada,false,4,$714.49
Paolo,Alexsandrev,27,Male,Crimson,nike_air_max_plus_g_white,Blue,Ecuador,true,10,$131.57
Giordano,Fenny,44,Male,Yellow,makalu_mock_out_moccasins_black,Teal,China,true,3,$996.65
Ealasaid,Hammerton,44,Female,Aquamarine,makalu_mock_out_moccasins_black,Purple,Brazil,false,2,$152.11
Purcell,Bedell,26,Male,Blue,nike_air_force_1_07_se_lny_white,Red,Colombia,true,9,$578.10
Jeremiah,Epgrave,38,Male,Red,ugg_classic_ultra_mini_booties_black,Turquoise,Angola,true,9,$401.06
Ema,Feetham,28,Female,Maroon,cliffs_by_white_mountain_hearten_lace_up_boots_white,Yellow,China,true,7,$638.16
Cookie,Genny,54,Female,Purple,crocs_classic_clogs_white,Purple,China,true,2,$203.04
Bradan,Boddymead,47,Male,Indigo,converse_chuck_taylor_all_star_madison_white,Turquoise,China,true,4,$528.90
Clair,Gandey,28,Male,Khaki,converse_chuck_taylor_all_star_madison_white,Blue,Ukraine,true,10,$954.45
Danny,Bottelstone,55,Male,Crimson,cliffs_by_white_mountain_hearten_lace_up_boots_white,Mauv,Niger,false,10,$950.28
Rosaline,Klemencic,51,Female,Red,nike_air_max_plus_g_white,Maroon,Indonesia,false,10,$600.10
Kimberli,Denisyuk,50,Female,Puce,crocs_classic_clogs_white,Indigo,Brazil,true,6,$311.49
Kerrie,Kippie,28,Female,Puce,nike_air_force_1_07_se_lny_white,Mauv,Mexico,true,4,$361.18
Fanny,Ginty,53,Female,Red,cliffs_by_white_mountain_hearten_lace_up_boots_white,Green,Mexico,false,1,$735.38
Fairleigh,Brettor,48,Male,Blue,solanz_riddle_sandals_brown,Pink,China,false,1,$758.90
Felecia,Huburn,35,Female,Red,converse_chuck_taylor_all_star_madison_white,Indigo,Jordan,false,3,$526.77
Cristen,De Michele,53,Female,Red,nike_air_max_plus_g_white,Maroon,Norway,false,3,$967.61
Sibby,Magarrell,42,Female,Orange,makalu_mock_out_moccasins_black,Fuscia,Brazil,true,10,$351.91
Zacharie,Dillow,43,Polygender,Green,nike_air_max_plus_g_white,Teal,Indonesia,true,6,$165.82
Perice,Lissenden,27,Male,Pink,inc_internalion_concepts_odelya_dress_booties_black,Puce,Mozambique,false,7,$84.66
Daryl,Glavis,37,Female,Khaki,solanz_riddle_sandals_brown,Green,China,false,9,$14.53
Nisse,Winn,34,Female,Crimson,soda_bells_pumps_black,Orange,Tanzania,false,2,$711.60
Freemon,Cammiemile,44,Male,Turquoise,nike_air_max_plus_g_white,Red,Russia,true,1,$682.22
Dicky,Alldridge,51,Male,Puce,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Indigo,Palestinian Territory,true,10,$100.63
Luisa,Lilie,30,Female,Yellow,solanz_riddle_sandals_brown,Fuscia,Mexico,true,3,$371.78
Paulina,Grainger,32,Female,Pink,makalu_mock_out_moccasins_black,Puce,Cameroon,true,10,$633.65
Christyna,Wyper,34,Female,Puce,crocs_classic_clogs_white,Purple,Indonesia,false,3,$573.75
Raleigh,Witt,25,Male,Pink,crocs_classic_clogs_white,Orange,Indonesia,false,5,$202.56
Carmelina,Klaesson,45,Female,Fuscia,solanz_riddle_sandals_brown,Violet,South Africa,false,4,$526.16
Gawen,Daunay,44,Male,Violet,crocs_classic_clogs_white,Khaki,Portugal,true,8,$766.78
Lucilia,Teather,41,Female,Fuscia,Makalu_kinsley_boots_chestnut,Pink,France,true,9,$659.60
Juliana,Dwine,51,Female,Crimson,makalu_mock_out_moccasins_black,Blue,Poland,false,10,$359.37
Rasia,Casillis,54,Female,Teal,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Indigo,Russia,false,6,$668.80
Miltie,Kleewein,54,Genderqueer,Violet,solanz_riddle_sandals_brown,Blue,Portugal,false,10,$592.39
Dianne,Walaron,30,Female,Blue,crocs_classic_clogs_white,Teal,Indonesia,false,4,$863.01
Ritchie,Scanlon,46,Male,Pink,cliffs_by_white_mountain_hearten_lace_up_boots_white,Maroon,China,true,1,$465.10
Cecil,Ayres,36,Female,Fuscia,soda_bells_pumps_black,Indigo,Armenia,false,10,$319.76
Hew,Lusted,25,Male,Red,solanz_riddle_sandals_brown,Orange,China,false,6,$94.83
Rosmunda,Landell,27,Female,Blue,soda_bells_pumps_black,Teal,Brazil,false,3,$908.93
Aluin,Guitt,37,Male,Aquamarine,converse_chuck_taylor_all_star_madison_white,Yellow,Russia,false,10,$692.84
Michaelina,Danser,26,Female,Teal,solanz_riddle_sandals_brown,Crimson,Russia,true,2,$655.98
