first_name,last_name,age,gender,color,item_name,favorite_color,location,ispurchased,time_spent_looking,price
Gabey,Taunton,29,Female,Aquamarine,nike_maxfly_2_purple,Aquamarine,Portugal,true,8,$436.54
Jaye,Grandisson,30,Male,Teal,nike_alphafly_3_orange,Red,Philippines,true,6,$820.30
Temp,Aveyard,21,Agender,Green,nike_mercurial_superfly_10_elite_blue,Indigo,Brazil,true,5,$339.65
Noak,Cristofor,25,Male,Aquamarine,nike_alpha_menace_4_varsity_blue,Puce,Yemen,false,4,$406.31
Lannie,O'Hoey,21,Male,Yellow,nike_maxfly_2_purple,Maroon,China,false,3,$582.93
Krysta,Orchard,24,Female,Indigo,air_jordan_4_retro_red,Mauv,Portugal,false,2,$531.04
Granville,Reeken,22,Male,Orange,nike_vapor_speed_3_green,Blue,Philippines,false,6,$253.04
Lorrie,Copestick,29,Male,Crimson,nike_phantom_6_low_elite_red,Fuscia,France,false,5,$358.04
Cirstoforo,Sach,26,Male,Purple,nike_mercurial_superfly_10_elite_blue,Maroon,China,true,1,$909.92
Thane,Ansell,23,Male,Maroon,nike_mercurial_superfly_10_elite_blue,Indigo,United States,false,2,$178.09
Morrie,Auty,25,Male,Maroon,air_jordan_4_retro_red,Mauv,Pakistan,true,9,$537.81
Owen,Claxson,30,Male,Pink,air_jordan_4_retro_red,Puce,Saudi Arabia,true,5,$64.97
Fanya,Bourgaize,24,Female,Mauv,nike_vomero_plus_black,Crimson,Russia,false,3,$498.00
Conny,Western,19,Female,Maroon,nike_mercurial_superfly_10_elite_blue,Aquamarine,Brazil,false,8,$952.93
Irvine,Lugg,28,Male,Aquamarine,nike_zoom_rotational_6_yellow,Teal,China,true,9,$166.67
Griselda,Rackstraw,24,Female,Green,air_jordan_4_retro_brown,Purple,Colombia,false,2,$389.83
Andi,Trynor,27,Female,Crimson,air_jordan_4_retro_brown,Turquoise,Greece,false,2,$398.42
Hilario,Holdron,30,Male,Orange,nike_mercurial_superfly_10_elite_blue,Green,China,true,7,$619.23
Felix,Parmby,19,Male,Goldenrod,nike_alphafly_3_orange,Yellow,Afghanistan,false,7,$377.46
Derby,Slowan,19,Male,Mauv,nike_alphafly_3_navy,Yellow,Sweden,true,8,$902.93
Rafaelia,Hannan,30,Female,Violet,nike_alphafly_3_navy,Orange,China,false,4,$635.00
Stirling,Marham,26,Male,Turquoise,nike_vapor_speed_3_green,Blue,China,false,1,$210.43
Trudey,Olivelli,21,Female,Fuscia,nike_acg_ultrafly_trail_orange,Pink,Brazil,true,3,$338.22
Rodd,Manville,29,Male,Violet,nike_zoom_rotational_6_yellow,Indigo,China,true,2,$133.92
Lucila,Hillhouse,30,Female,Yellow,nike_phantom_6_low_elite_red,Turquoise,China,true,1,$423.05
Wynnie,Kubala,25,Female,Puce,nike_alpha_menace_4_varsity_blue,Puce,Poland,false,7,$474.42
Jo,Mollindinia,21,Female,Mauv,nike_phantom_6_low_elite_red,Purple,Mexico,false,9,$102.92
King,Bateson,27,Male,Khaki,nike_zoom_rotational_6_yellow,Khaki,Philippines,true,7,$405.98
Jacintha,Topley,24,Female,Violet,air_jordan_4_retro_red,Teal,Vietnam,true,2,$739.37
Caitrin,Toombes,28,Female,Purple,nike_vapor_speed_3_green,Aquamarine,Argentina,false,9,$961.21
Katharine,Camps,21,Female,Yellow,nike_zoom_rotational_6_yellow,Maroon,Indonesia,false,3,$352.52
Ange,Bentame,19,Male,Orange,nike_alpha_menace_4_varsity_blue,Red,Russia,true,4,$940.64
Lidia,Betteney,21,Female,Aquamarine,nike_acg_ultrafly_trail_orange,Puce,China,true,8,$151.72
Stefa,Rickerd,20,Genderqueer,Red,nike_phantom_6_low_elite_red,Goldenrod,Nigeria,true,1,$101.35
Janice,Mattingly,26,Female,Green,nike_vapor_speed_3_green,Green,Ireland,false,7,$555.68
Hobard,Kohrt,23,Male,Purple,air_jordan_1_retro_high_og_gray,Puce,Czech Republic,false,6,$915.16
Latia,Brittles,23,Female,Purple,nike_alpha_menace_4_varsity_blue,Orange,Russia,false,6,$301.73
Huntlee,Cesco,21,Male,Teal,nike_zoom_rotational_6_yellow,Red,China,true,4,$962.79
Packston,St. Leger,26,Bigender,Pink,nike_vapor_shark_3_purple,Orange,Thailand,false,2,$738.46
Garrett,Okey,26,Male,Puce,nike_acg_ultrafly_trail_orange,Fuscia,China,true,9,$677.70
Jodi,Lindholm,30,Male,Maroon,air_jordan_mvp_92_green,Orange,Colombia,true,3,$444.04
Carter,Reside,20,Bigender,Turquoise,nike_alphafly_3_navy,Aquamarine,Malaysia,false,2,$385.19
Rubie,Deam,23,Female,Green,air_jordan_mvp_92_green,Blue,Saudi Arabia,false,2,$558.31
Mickey,Cumpton,30,Male,Purple,nike_vomero_plus_pink,Maroon,China,false,7,$466.06
Ragnar,Nowakowski,26,Male,Orange,nike_alphafly_3_orange,Teal,Indonesia,true,4,$93.34
Sabrina,Bruggen,19,Female,Aquamarine,nike_alpha_menace_4_varsity_blue,Blue,Hong Kong,true,2,$310.08
Zaneta,Britland,27,Female,Goldenrod,nike_long_jump_elite_white,Pink,Canada,false,4,$3.81
Conrad,Rosenstengel,19,Male,Khaki,air_jordan_1_retro_high_og_gray,Indigo,Portugal,true,1,$739.29
Dionysus,Lenaghen,21,Male,Maroon,nike_vapor_speed_3_green,Violet,China,true,3,$233.13
Yul,Sant,21,Male,Violet,nike_mercurial_superfly_10_elite_blue,Indigo,Cameroon,true,1,$650.19
Chrissie,Quick,18,Male,Yellow,nike_zoom_rival_xc_6_aqua,Khaki,Vietnam,false,10,$189.49
Clarita,Schoenleiter,28,Female,Goldenrod,air_jordan_4_retro_brown,Crimson,Albania,true,3,$241.61
Tobye,Cuberley,21,Female,Aquamarine,nike_long_jump_elite_white,Indigo,Poland,true,6,$501.87
Lynelle,Paffley,25,Female,Yellow,nike_vapor_speed_3_green,Puce,Croatia,false,8,$756.01
Kale,Roloff,25,Male,Green,nike_vomero_plus_black,Blue,China,false,2,$698.09
Owen,Larman,20,Male,Green,air_jordan_mvp_92_green,Crimson,Guatemala,true,7,$498.59
Asa,Cunnane,24,Male,Crimson,nike_acg_ultrafly_trail_orange,Yellow,Estonia,true,9,$187.71
Rosabella,Conlaund,24,Female,Indigo,nike_zoom_rotational_6_yellow,Turquoise,China,true,8,$257.09
Tanhya,Paszak,28,Female,Violet,nike_phantom_6_low_elite_red,Green,China,true,8,$25.03
Britteny,Spadoni,24,Female,Fuscia,nike_zoom_rival_xc_6_aqua,Pink,Indonesia,true,7,$899.37
Lanie,Balducci,22,Female,Blue,nike_acg_ultrafly_trail_orange,Yellow,China,true,6,$627.01
Joeann,Winton,20,Female,Yellow,air_jordan_4_retro_brown,Red,Colombia,false,5,$464.29
Tammie,Grgic,29,Male,Yellow,nike_mercurial_superfly_10_elite_blue,Turquoise,Indonesia,true,9,$642.05
Dorolice,Newberry,27,Female,Violet,nike_alphafly_3_navy,Fuscia,Peru,true,2,$962.51
Carin,Nicholes,20,Female,Fuscia,nike_alpha_menace_4_varsity_blue,Teal,Indonesia,true,9,$607.16
Gigi,Betser,30,Agender,Crimson,nike_phantom_6_low_elite_red,Aquamarine,Philippines,false,2,$111.23
Sharla,Knivett,23,Bigender,Goldenrod,nike_phantom_6_low_elite_red,Yellow,Kazakhstan,true,10,$742.72
Ruthi,Djurevic,23,Non-binary,Orange,nike_alphafly_3_orange,Red,Nigeria,true,9,$576.11
Milo,Drinkel,20,Male,Fuscia,nike_long_jump_elite_white,Mauv,Indonesia,false,5,$416.87
Giselle,Yeoman,25,Female,Puce,nike_vapor_edge_360_black,Goldenrod,Tunisia,false,6,$477.16
Dulce,Speare,22,Female,Violet,nike_long_jump_elite_white,Pink,China,true,2,$387.48
Garrick,Chessell,25,Male,Indigo,nike_vapor_shark_3_purple,Blue,Indonesia,false,6,$92.27
Tedie,Benoiton,28,Male,Purple,nike_alphafly_3_navy,Purple,Portugal,true,3,$424.01
Aubry,Ciccerale,21,Female,Crimson,nike_vapor_edge_360_black,Aquamarine,Paraguay,false,7,$525.59
Kahaleel,Peetermann,20,Male,Green,nike_maxfly_2_purple,Fuscia,Albania,false,4,$562.99
Irwin,Blitzer,25,Male,Mauv,nike_vapor_edge_360_black,Pink,Angola,false,8,$179.53
Giordano,Leisman,22,Male,Red,nike_phantom_6_low_elite_red,Blue,Mexico,true,5,$690.42
Remus,Ragbourne,21,Male,Blue,air_jordan_mvp_92_green,Aquamarine,China,false,6,$422.88
Chris,Hunton,19,Female,Purple,nike_maxfly_2_purple,Aquamarine,Croatia,false,10,$165.06
Lorena,Clemence,25,Agender,Violet,nike_acg_ultrafly_trail_orange,Maroon,Philippines,false,8,$183.38
John,Dimelow,28,Male,Aquamarine,air_jordan_4_retro_brown,Blue,Bulgaria,true,7,$30.30
Clarinda,Barringer,28,Female,Maroon,nike_zoom_rival_xc_6_pink,Puce,Philippines,true,7,$810.44
Raff,Hance,23,Male,Red,nike_alphafly_3_navy,Indigo,China,false,9,$85.02
Elvis,Creeber,20,Male,Crimson,air_jordan_1_retro_high_og_gray,Goldenrod,Guatemala,true,2,$581.69
Darill,Skepper,18,Male,Blue,nike_zoom_rotational_6_yellow,Violet,Argentina,false,3,$987.69
Jamie,Easun,18,Male,Turquoise,air_jordan_mvp_92_green,Pink,China,false,3,$881.26
Linda,Drummer,19,Female,Mauv,nike_vapor_speed_3_green,Aquamarine,Dominican Republic,true,7,$88.30
Niven,Kraft,30,Male,Turquoise,nike_zoom_rotational_6_yellow,Violet,Greece,true,9,$820.27
Bianca,Malamore,22,Female,Orange,nike_zoom_rival_xc_6_aqua,Khaki,Indonesia,true,1,$856.79
Jeralee,Meth,27,Female,Aquamarine,nike_alphafly_3_orange,Khaki,France,true,2,$143.97
Lloyd,Weddeburn,26,Male,Khaki,nike_acg_ultrafly_trail_orange,Teal,Poland,false,8,$673.50
Nikolai,Sattin,19,Male,Violet,nike_long_jump_elite_white,Indigo,Canada,false,4,$980.04
Claudius,Souley,29,Male,Aquamarine,nike_maxfly_2_yellow,Khaki,Poland,true,5,$803.45
Eveline,Raffels,30,Female,Orange,air_jordan_4_retro_brown,Purple,Indonesia,false,7,$944.83
Archibold,Presshaugh,25,Non-binary,Fuscia,air_jordan_mvp_92_green,Teal,Portugal,false,7,$520.07
Myer,McCrone,30,Genderqueer,Red,nike_vapor_speed_3_green,Yellow,Pakistan,true,9,$314.68
Jennie,Cracoe,23,Female,Teal,air_jordan_mvp_92_green,Pink,United States,false,2,$907.59
Kareem,Akhurst,25,Male,Crimson,air_jordan_1_retro_high_og_gray,Blue,Ukraine,true,5,$73.72
Saw,Pirot,26,Male,Blue,nike_vomero_plus_black,Khaki,China,true,5,$221.36
Jerrie,France,27,Male,Mauv,nike_long_jump_elite_white,Goldenrod,Kenya,false,6,$133.71
Goldi,Menaul,22,Female,Purple,nike_acg_ultrafly_trail_orange,Pink,Czech Republic,true,7,$891.04
Norby,Barnhill,30,Male,Pink,nike_alpha_menace_4_varsity_blue,Yellow,Colombia,false,4,$104.23
Torey,Fredy,30,Female,Crimson,nike_vapor_edge_360_black,Puce,Brazil,false,5,$354.14
Athene,Light,23,Female,Turquoise,nike_vomero_plus_black,Yellow,Ethiopia,true,1,$868.39
Karlie,Heinrich,22,Female,Blue,nike_alphafly_3_navy,Yellow,Macedonia,true,5,$860.37
Sheelagh,Belsham,24,Female,Khaki,nike_vapor_speed_3_green,Teal,Russia,false,10,$735.94
Iggy,Lenney,20,Male,Pink,air_jordan_4_retro_red,Violet,Brazil,false,2,$413.75
Rowena,Oakinfold,26,Female,Fuscia,nike_maxfly_2_purple,Turquoise,Greece,true,5,$420.04
Carilyn,Meikle,21,Female,Goldenrod,air_jordan_mvp_92_green,Puce,Thailand,true,10,$73.05
Clayton,Denyukin,20,Male,Pink,air_jordan_4_retro_brown,Goldenrod,China,false,5,$583.13
Denys,Ripping,20,Female,Crimson,nike_maxfly_2_purple,Turquoise,Uganda,false,7,$281.25
Zeb,Maryon,20,Male,Aquamarine,nike_long_jump_elite_white,Green,Japan,true,7,$484.50
Bruno,Stanistreet,20,Male,Orange,nike_long_jump_elite_white,Khaki,Philippines,true,10,$581.90
Torry,O'Codihie,30,Polygender,Khaki,nike_alphafly_3_navy,Mauv,Indonesia,false,5,$222.38
Wadsworth,Iglesias,25,Male,Teal,nike_mercurial_superfly_10_elite_blue,Aquamarine,France,true,4,$182.08
Keenan,Munden,21,Male,Violet,air_jordan_4_retro_red,Purple,Mexico,false,10,$981.43
Rivi,McGillivrie,20,Female,Green,nike_acg_ultrafly_trail_orange,Indigo,Argentina,false,1,$523.64
Davidde,Vasiltsov,21,Male,Goldenrod,nike_vapor_speed_3_green,Goldenrod,Philippines,false,6,$301.47
Rodolph,Brame,27,Male,Fuscia,nike_zoom_rotational_6_yellow,Crimson,China,false,2,$513.40
Fiann,Trime,22,Bigender,Mauv,nike_maxfly_2_yellow,Red,Brazil,true,10,$418.04
Claire,Jones,29,Genderqueer,Mauv,nike_zoom_rival_xc_6_aqua,Maroon,Portugal,false,10,$33.23
Debor,Chinery,26,Female,Pink,nike_alpha_menace_4_varsity_blue,Blue,Brazil,true,9,$599.57
Shelly,Courtman,24,Genderqueer,Puce,nike_maxfly_2_purple,Pink,China,false,7,$331.30
Hugues,Jakubowicz,25,Male,Red,nike_vapor_edge_360_black,Indigo,Denmark,false,4,$710.56
Ceciley,Gadsby,30,Female,Red,nike_phantom_6_low_elite_red,Green,Brazil,true,7,$819.79
Robbert,Brosetti,28,Male,Khaki,nike_vomero_plus_black,Orange,China,true,6,$2.99
Kakalina,Millgate,24,Female,Green,nike_zoom_rival_xc_6_pink,Indigo,Iraq,false,4,$622.44
Daven,Itzkovwitch,18,Male,Turquoise,air_jordan_4_retro_brown,Blue,Philippines,true,5,$957.79
Alvie,Collyear,28,Male,Puce,nike_zoom_rival_xc_6_pink,Red,United States,true,6,$585.85
Chiarra,Flowitt,26,Female,Indigo,nike_vapor_shark_3_purple,Yellow,Indonesia,true,8,$650.35
Giselbert,Shelborne,28,Male,Yellow,nike_acg_ultrafly_trail_orange,Aquamarine,Indonesia,false,10,$400.79
Melessa,Winyard,25,Genderfluid,Khaki,nike_maxfly_2_yellow,Aquamarine,France,true,9,$119.43
Prinz,Garioch,28,Male,Crimson,nike_alphafly_3_orange,Blue,China,true,6,$335.52
Leonerd,Carlone,19,Male,Orange,air_jordan_1_retro_high_og_gray,Aquamarine,Russia,true,9,$471.44
Grady,Perrelli,27,Male,Khaki,nike_alphafly_3_orange,Violet,Ukraine,true,10,$743.25
Amil,Chinge,26,Female,Blue,nike_zoom_rival_xc_6_aqua,Fuscia,China,true,1,$588.54
Magda,Wardrop,24,Female,Turquoise,nike_vapor_speed_3_green,Khaki,Denmark,false,7,$451.17
Cosme,Bond,22,Non-binary,Aquamarine,nike_long_jump_elite_white,Blue,Indonesia,false,10,$159.24
Orson,Doxsey,23,Male,Puce,nike_mercurial_superfly_10_elite_blue,Goldenrod,Lithuania,true,2,$366.52
Hamid,Ference,26,Male,Teal,nike_vapor_edge_360_black,Puce,China,true,7,$471.49
Gregor,Mussalli,25,Male,Pink,air_jordan_mvp_92_green,Purple,Indonesia,true,3,$167.48
Jarrad,Mordey,25,Male,Puce,air_jordan_1_retro_high_og_gray,Green,China,false,8,$858.71
Vikky,Hardstaff,29,Female,Turquoise,nike_maxfly_2_purple,Aquamarine,China,true,10,$829.11
Trista,Metzing,18,Female,Maroon,air_jordan_mvp_92_green,Puce,Philippines,true,9,$610.54
Wakefield,Ead,30,Male,Violet,nike_alphafly_3_orange,Aquamarine,Portugal,true,5,$378.40
Star,Allaker,22,Female,Yellow,air_jordan_4_retro_brown,Red,Russia,false,10,$989.00
Elora,Twizell,30,Female,Aquamarine,nike_phantom_6_low_elite_red,Orange,Tunisia,true,2,$555.16
Casie,Riveles,26,Female,Maroon,nike_alphafly_3_navy,Goldenrod,China,true,10,$427.38
Alasdair,Edinboro,24,Male,Violet,nike_maxfly_2_purple,Pink,Sweden,true,3,$314.50
Wolfie,Bonelle,27,Male,Khaki,nike_maxfly_2_purple,Khaki,Indonesia,true,8,$866.80
Jada,Milton,20,Female,Aquamarine,nike_acg_ultrafly_trail_orange,Aquamarine,Netherlands,false,9,$454.66
Elnore,Copping,20,Female,Goldenrod,nike_mercurial_superfly_10_elite_blue,Pink,France,true,4,$714.32
Giralda,Dureden,19,Female,Pink,nike_vapor_shark_3_purple,Teal,Philippines,false,6,$726.47
Carola,Falkner,28,Non-binary,Teal,nike_vomero_plus_pink,Khaki,Chile,true,2,$654.87
Deb,Soal,30,Female,Purple,nike_zoom_rotational_6_yellow,Purple,Ukraine,false,7,$913.31
Nisse,Blackett,18,Female,Mauv,nike_alphafly_3_orange,Goldenrod,France,false,3,$939.62
Elyn,Tapsell,28,Female,Mauv,nike_maxfly_2_yellow,Pink,China,true,2,$782.55
Barbie,Manklow,18,Female,Fuscia,nike_vapor_edge_360_black,Pink,Indonesia,true,6,$615.25
Adelaide,Willas,22,Female,Green,nike_acg_ultrafly_trail_orange,Indigo,Macedonia,false,2,$862.62
Sansone,Mackrell,22,Male,Green,nike_alpha_menace_4_varsity_blue,Violet,France,true,1,$315.10
Toby,Feckey,22,Male,Goldenrod,nike_alpha_menace_4_varsity_blue,Turquoise,China,false,6,$8.19
Duff,Cuttelar,19,Male,Purple,air_jordan_4_retro_red,Khaki,Norway,true,6,$215.92
Ashly,Yendle,18,Female,Yellow,air_jordan_mvp_92_green,Blue,Kazakhstan,false,3,$426.49
Jessalyn,Chisolm,29,Female,Khaki,nike_maxfly_2_purple,Puce,Argentina,false,7,$306.18
Guenna,Desquesnes,27,Female,Turquoise,nike_zoom_rotational_6_yellow,Violet,Philippines,true,4,$52.96
Willdon,Segrave,29,Male,Turquoise,nike_acg_ultrafly_trail_orange,Purple,Ukraine,false,5,$270.97
Denney,Neild,18,Male,Khaki,nike_phantom_6_low_elite_red,Red,Tajikistan,false,5,$298.29
Sidney,Perchard,19,Bigender,Aquamarine,nike_alpha_menace_4_varsity_blue,Blue,Portugal,true,7,$995.85
Ilario,Cartin,19,Male,Pink,nike_long_jump_elite_white,Maroon,China,true,6,$527.58
Kellyann,Korn,21,Female,Indigo,air_jordan_mvp_92_green,Red,China,false,1,$791.53
Darlene,Bailes,22,Female,Crimson,air_jordan_4_retro_red,Red,Portugal,false,9,$312.86
Jo ann,Heeks,21,Female,Violet,nike_acg_ultrafly_trail_orange,Crimson,Vietnam,false,8,$382.25
Barbabra,Pitfield,26,Female,Green,nike_vomero_plus_pink,Red,Sweden,false,3,$314.29
Vinny,Perch,27,Female,Mauv,nike_zoom_rotational_6_yellow,Blue,Bangladesh,true,10,$81.38
Veradis,Dodgshun,22,Female,Green,nike_vomero_plus_pink,Maroon,Russia,false,8,$224.53
Gustav,Quinn,18,Male,Teal,nike_zoom_rival_xc_6_pink,Puce,Indonesia,false,10,$619.16
Barron,Brave,25,Male,Green,nike_vapor_shark_3_purple,Green,Indonesia,false,2,$776.68
Daisey,Clail,25,Female,Turquoise,nike_alphafly_3_orange,Puce,China,true,3,$160.81
Aubert,Seeks,26,Non-binary,Purple,air_jordan_1_retro_high_og_gray,Goldenrod,Brazil,false,5,$919.86
Demetris,Rodd,24,Male,Green,nike_alphafly_3_orange,Goldenrod,Niger,true,10,$463.42
Courtenay,Reedie,27,Female,Yellow,nike_maxfly_2_yellow,Violet,Poland,false,5,$883.67
Frasier,Desorts,19,Male,Maroon,nike_vomero_plus_black,Puce,Indonesia,false,7,$458.01
Linnea,Winterton,24,Female,Mauv,nike_vomero_plus_pink,Orange,Malawi,true,2,$709.49
Elita,Acheson,24,Female,Maroon,nike_alpha_menace_4_varsity_blue,Purple,Bulgaria,true,7,$171.80
Pavia,Slimming,27,Female,Turquoise,nike_zoom_rotational_6_yellow,Turquoise,United States,false,8,$162.90
Alexandr,Blundel,20,Male,Maroon,nike_alpha_menace_4_varsity_blue,Pink,Philippines,false,6,$618.94
Rudiger,Eyres,29,Male,Goldenrod,nike_mercurial_superfly_10_elite_blue,Pink,Zambia,false,5,$373.38
Aksel,Roger,19,Male,Yellow,nike_zoom_rival_xc_6_pink,Yellow,Indonesia,true,8,$647.53
Gayle,Brouncker,23,Female,Maroon,air_jordan_mvp_92_green,Turquoise,China,true,3,$189.76
Daron,Gales,29,Genderfluid,Fuscia,nike_vapor_speed_3_green,Indigo,China,false,4,$153.08
Yalonda,Soldner,21,Female,Violet,nike_vomero_plus_black,Yellow,France,true,7,$317.85
Cary,Kee,19,Female,Maroon,air_jordan_1_retro_high_og_gray,Aquamarine,Thailand,true,2,$48.23
Dorelle,Glasard,18,Female,Khaki,air_jordan_4_retro_red,Orange,Syria,false,10,$564.04
Brit,Mollon,28,Male,Blue,nike_alphafly_3_navy,Goldenrod,Portugal,true,10,$679.59
Anna-maria,Norcop,18,Bigender,Goldenrod,nike_zoom_rotational_6_yellow,Red,Indonesia,false,6,$295.72
Florry,O'Dooghaine,20,Female,Goldenrod,nike_vapor_shark_3_purple,Purple,Indonesia,true,4,$761.81
Leola,Spensly,21,Female,Purple,nike_vapor_edge_360_black,Puce,Poland,false,9,$367.72
Avictor,Blackborn,27,Male,Goldenrod,nike_maxfly_2_yellow,Yellow,Indonesia,false,1,$163.47
Aggi,De Moreno,18,Female,Maroon,nike_vomero_plus_pink,Mauv,Philippines,false,10,$660.93
Bobina,Clampe,26,Female,Puce,nike_alpha_menace_4_varsity_blue,Yellow,Colombia,false,1,$849.77
Quinlan,Heims,22,Male,Fuscia,nike_zoom_rival_xc_6_aqua,Khaki,United States,false,7,$651.14
Carlita,Normandale,19,Female,Goldenrod,nike_zoom_rival_xc_6_pink,Khaki,Philippines,true,3,$120.40
Katlin,Basterfield,28,Female,Yellow,nike_vomero_plus_pink,Yellow,Russia,false,7,$199.65
Delmer,Levett,28,Male,Indigo,nike_zoom_rival_xc_6_aqua,Crimson,Myanmar,false,6,$13.99
Zena,Wraxall,18,Female,Khaki,nike_alphafly_3_orange,Purple,Croatia,false,7,$175.02
Lyn,MacWhirter,20,Female,Blue,nike_alpha_menace_4_varsity_blue,Yellow,China,true,5,$406.53
Rici,Punchard,21,Female,Goldenrod,air_jordan_4_retro_red,Purple,China,false,7,$493.51
Antonino,Pedrocco,28,Male,Indigo,nike_alpha_menace_4_varsity_blue,Red,China,false,5,$482.09
Ricki,Soppeth,22,Male,Fuscia,nike_alpha_menace_4_varsity_blue,Goldenrod,United Kingdom,true,8,$845.13
Kessiah,Lambertson,22,Female,Orange,nike_phantom_6_low_elite_red,Khaki,China,true,9,$882.48
Windy,Cardwell,29,Female,Orange,nike_vapor_edge_360_black,Khaki,Philippines,true,7,$606.37
Reynard,Inglesent,28,Male,Mauv,nike_zoom_rival_xc_6_aqua,Goldenrod,Russia,false,7,$124.25
Rem,St. Queintain,24,Male,Purple,nike_vomero_plus_pink,Purple,Poland,false,6,$959.08
Ricoriki,Kington,29,Male,Aquamarine,nike_phantom_6_low_elite_red,Blue,Syria,false,3,$8.23
Shelley,Shave,20,Male,Pink,nike_vapor_speed_3_green,Aquamarine,Peru,false,2,$511.06
Sheridan,Dudenie,18,Male,Purple,nike_maxfly_2_yellow,Teal,Uzbekistan,true,7,$79.39
Cy,Bovey,26,Polygender,Pink,nike_alphafly_3_orange,Teal,China,true,8,$753.87
Samaria,Podd,18,Female,Teal,nike_mercurial_superfly_10_elite_blue,Purple,Colombia,false,9,$287.32
Hyman,Norewood,28,Male,Violet,nike_vapor_shark_3_purple,Green,Sweden,true,3,$610.13
Bill,Antley,20,Male,Mauv,nike_alphafly_3_navy,Orange,Colombia,true,10,$941.82
Ted,Pearmine,28,Polygender,Red,nike_zoom_rotational_6_yellow,Indigo,Greece,true,10,$619.55
Mattheus,Alan,27,Male,Indigo,nike_vomero_plus_pink,Orange,France,false,5,$759.23
Waring,Coils,28,Male,Red,nike_maxfly_2_yellow,Crimson,Indonesia,true,9,$156.00
Briano,Corradengo,25,Male,Orange,air_jordan_mvp_92_green,Puce,Russia,false,6,$501.73
